,userid,age,sex,nationality,usertype,vehiclebrand,vehiclemodel,enginetype,vehiclesize,vehicletype,stationtype,timeofday,dayofweek,holiday,reservation_count,view_count
13215,273143,25-45,Female,Thai,GENERAL,MAZDA,3_Hatchback,Non-EV,M,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKEND,No,2.0,0.0
13216,273143,25-45,Female,Thai,GENERAL,MAZDA,3_Hatchback,Non-EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,4.0,0.0
13217,273143,25-45,Female,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,8.0
13218,273143,25-45,Female,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
13219,273143,25-45,Female,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,14.0
13220,273143,25-45,Female,Thai,GENERAL,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
13221,273143,25-45,Female,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13222,273143,25-45,Female,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13223,273143,25-45,Female,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,2.0,0.0
13224,273143,25-45,Female,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
13225,273143,25-45,Female,Thai,GENERAL,MG,ZS,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,10.0
13226,273143,25-45,Female,Thai,GENERAL,MG,ZS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,12.0
13227,273143,25-45,Female,Thai,GENERAL,MG,ZS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,4.0,0.0
13228,273143,25-45,Female,Thai,GENERAL,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13229,273143,25-45,Female,Thai,GENERAL,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
13230,273143,25-45,Female,Thai,GENERAL,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
13231,273143,25-45,Female,Thai,GENERAL,TESLA,MODEL_3,EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
13232,273143,25-45,Female,Thai,GENERAL,TESLA,MODEL_3,EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13233,273143,25-45,Female,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,2.0,0.0
13234,273143,25-45,Female,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
13235,273143,25-45,Female,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,8.0
13236,273143,25-45,Female,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,4.0,42.0
13237,273143,25-45,Female,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,2.0,0.0
13238,273143,25-45,Female,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
13239,273143,25-45,Female,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13240,273143,25-45,Female,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,2.0,0.0
13241,273143,25-45,Female,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,2.0,0.0
13242,273143,25-45,Female,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
13243,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13244,273438,18-24,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13245,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13246,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13247,273438,18-24,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,1.0,0.0
13248,273438,18-24,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,2.0,0.0
13249,273438,18-24,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
13250,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13251,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13252,273438,18-24,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
13253,273438,18-24,Male,Thai,GENERAL,HONDA,BRIO_AMAZE,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13254,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,5.0
13255,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13256,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
13257,273438,18-24,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,8.0
13258,273438,18-24,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
13259,273438,18-24,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
13260,273438,18-24,Male,Thai,GENERAL,ISUZU,D-Max_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,TRAIN STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
13261,273438,18-24,Male,Thai,GENERAL,ISUZU,D-Max_4_DOOR,Non-EV,L,PICK_UP_4_DOOR,TRAIN STATION,LEISURE HOURS,WEEKDAY,Yes,1.0,0.0
13262,273438,18-24,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13263,273438,18-24,Male,Thai,GENERAL,MAZDA,3_Hatchback,Non-EV,M,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
13264,273438,18-24,Male,Thai,GENERAL,NISSAN,JUKE,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13265,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13266,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13267,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
13268,273438,18-24,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,7.0
13269,273438,18-24,Male,Thai,GENERAL,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13270,273438,18-24,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13271,273438,18-24,Male,Thai,GENERAL,VOLT,CITY,EV,XS,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
13272,273801,25-45,Male,Thai,GENERAL,DEEPAL,L07,EV,L,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13273,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13274,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13275,273801,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13276,273801,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
13277,273801,25-45,Male,Thai,GENERAL,MG,HS,Non-EV,M,SUV,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13278,273801,25-45,Male,Thai,GENERAL,MG,HS,Non-EV,M,SUV,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13279,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
13280,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13281,273801,25-45,Male,Thai,GENERAL,SUZUKI,ERTIGA,Non-EV,S,MPV,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
13282,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13283,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13284,273801,25-45,Male,Thai,GENERAL,TOYOTA,COMMUTER,Non-EV,XL,VAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13285,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13286,273801,25-45,Male,Thai,GENERAL,BMW,320D,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13287,273801,25-45,Male,Thai,GENERAL,BMW,320D,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13288,273801,25-45,Male,Thai,GENERAL,BMW,330E_PHEV,Non-EV,L,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13289,273801,25-45,Male,Thai,GENERAL,BMW,330E_PHEV,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13290,273801,25-45,Male,Thai,GENERAL,BYD,ATTO_3,EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13291,273801,25-45,Male,Thai,GENERAL,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13292,273801,25-45,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13293,273801,25-45,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13294,273801,25-45,Male,Thai,GENERAL,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13295,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
13296,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
13297,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,24.0
13298,273801,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,8.0
13299,273801,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,8.0
13300,273801,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,8.0
13301,273801,25-45,Male,Thai,GENERAL,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,8.0
13302,273801,25-45,Male,Thai,GENERAL,HONDA,JAZZ,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
13303,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
13304,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,2.0
13305,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13306,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
13307,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13308,273801,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,6.0
13309,273801,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
13310,273801,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,7.0
13311,273801,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
13312,273801,25-45,Male,Thai,GENERAL,MG,5,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,9.0
13313,273801,25-45,Male,Thai,GENERAL,MG,EP,EV,XL,MPV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
13314,273801,25-45,Male,Thai,GENERAL,MG,ZS_EV,EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,1.0,0.0
13315,273801,25-45,Male,Thai,GENERAL,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,1.0
13316,273801,25-45,Male,Thai,GENERAL,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,2.0,0.0
13317,273801,25-45,Male,Thai,GENERAL,MINI,COOPER_SE_EV,Non-EV,L,EV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13318,273801,25-45,Male,Thai,GENERAL,MINI,COOPER_SE_EV,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13319,273801,25-45,Male,Thai,GENERAL,MITSUBISHI,ATTRAGE,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13320,273801,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13321,273801,25-45,Male,Thai,GENERAL,NETA,V,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13322,273801,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,Yes,1.0,0.0
13323,273801,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
13324,273801,25-45,Male,Thai,GENERAL,NISSAN,ALMERA,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
13325,273801,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13326,273801,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
13327,273801,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,11.0
13328,273801,25-45,Male,Thai,GENERAL,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,3.0
13329,273801,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
13330,273801,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
13331,273801,25-45,Male,Thai,GENERAL,NISSAN,X-TRAIL,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13332,273801,25-45,Male,Thai,GENERAL,SUZUKI,ERTIGA,Non-EV,S,MPV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13333,273801,25-45,Male,Thai,GENERAL,SUZUKI,SWIFT,Non-EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
13334,273801,25-45,Male,Thai,GENERAL,TESLA,MODEL_3,EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13335,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13336,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
13337,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,1.0,1.0
13338,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,0.0,1.0
13339,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
13340,273801,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
13341,273801,25-45,Male,Thai,GENERAL,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
13342,273801,25-45,Male,Thai,GENERAL,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
13343,273801,25-45,Male,Thai,GENERAL,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,10.0
13344,273801,25-45,Male,Thai,GENERAL,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,2.0
13345,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,10.0
13346,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
13347,273801,25-45,Male,Thai,GENERAL,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
13348,273801,25-45,Male,Thai,GENERAL,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13349,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,5.0
13350,273801,25-45,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,10.0
13351,273801,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,3.0
13352,273801,25-45,Male,Thai,GENERAL,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
13353,273801,25-45,Male,Thai,GENERAL,MG,4,EV,M,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13354,273801,25-45,Male,Thai,GENERAL,MITSUBISHI,ATTRAGE,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13355,273801,25-45,Male,Thai,GENERAL,NISSAN,MARCH,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13356,273801,25-45,Male,Thai,GENERAL,NISSAN,MARCH,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,1.0
13357,273801,25-45,Male,Thai,GENERAL,NISSAN,NOTE,Non-EV,XS,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13358,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13359,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,5.0
13360,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,8.0
13361,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,3.0
13362,273801,25-45,Male,Thai,GENERAL,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,Yes,1.0,0.0
13363,273801,25-45,Male,Thai,GENERAL,SUZUKI,SWIFT,Non-EV,XS,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
13364,273801,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13365,273801,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,0.0,1.0
13366,273801,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
13367,273801,25-45,Male,Thai,GENERAL,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
13368,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13369,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13370,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,0.0,2.0
13371,273801,25-45,Male,Thai,GENERAL,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
13372,273801,25-45,Male,Thai,GENERAL,TOYOTA,CAMRY_HYBRID,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
13373,273801,25-45,Male,Thai,GENERAL,TOYOTA,SIENTA,Non-EV,S,MPV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13374,273801,25-45,Male,Thai,GENERAL,TOYOTA,SIENTA,Non-EV,S,MPV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
13375,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13376,273801,25-45,Male,Thai,GENERAL,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
13377,274158,45+,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
13378,274158,45+,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
13379,274158,45+,Male,Thai,GENERAL,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
13380,274158,45+,Male,Thai,GENERAL,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
